river,year,window_id,start_date,end_date,window_start_doy,window_end_doy,window_peak_q_doy,peak_q_date,peak_Q_m3s,window_length_days,window_flux_TgC,window_flux_80_lower_TgC,window_flux_80_upper_TgC,window_flux_90_lower_TgC,window_flux_90_upper_TgC,window_flux_95_lower_TgC,window_flux_95_upper_TgC,annual_flux_TgC,window_fraction_of_annual,n_days_with_flux,coverage_rate,n_low_confidence_days,fraction_flux_from_low_confidence_days,window_confidence_tier,annual_confidence_tier,core_2003_2024,sensitivity_only,exclude_from_trend,caveat_reason
Lena,2019,q75_peak_contiguous,2019-05-30,2019-07-14,150.0,195.0,153.0,2019-06-02,107000.0,46,2.7510366516506277,2.1183225214396972,3.557880175878446,1.9151746097684426,3.902751608029264,1.7636282845305638,4.200820007765021,4.423662754833697,0.6218911350429221,46,1.0,0,0.0,high,high,True,False,False,ok
Lena,2019,snow_depletion_assisted,2019-05-09,2019-08-28,129.0,240.0,153.0,2019-06-02,107000.0,112,3.373488555403122,2.4842411791855366,4.507465896320967,2.1987271708647143,4.992165070133125,1.9867369993402435,5.411084973676347,4.423662754833697,0.7626007547064796,112,1.0,0,0.0,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Lena,2019,common_overlap_w1_w2,2019-05-30,2019-07-14,150.0,195.0,153.0,2019-06-02,107000.0,46,2.7510366516506277,2.1183225214396972,3.557880175878446,1.9151746097684426,3.902751608029264,1.7636282845305638,4.200820007765021,4.423662754833697,0.6218911350429221,46,1.0,0,0.0,high,high,True,False,False,ok
Lena,2020,fixed_may_july_reference,2020-05-01,2020-07-31,122.0,213.0,152.0,2020-05-31,159000.0,92,4.691017104138121,3.656441547275496,6.010318426049041,3.3260184124164676,6.574231158398636,3.079939437999692,7.061614426632221,6.186729927596507,0.7582385458937501,92,1.0,0,0.0,high,high,True,False,False,reference_only
Lena,2020,discharge_centered_freshet,2020-03-01,2020-07-29,61.0,211.0,152.0,2020-05-31,159000.0,151,4.715543994073627,3.6666488256127474,6.05310583101945,3.331914799811821,6.62482370746799,3.08327566693777,7.11895287169177,6.186729927596507,0.7622029810998355,151,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Lena,2020,q75_peak_contiguous,2020-05-24,2020-07-08,145.0,190.0,152.0,2020-05-31,159000.0,46,4.182570094194866,3.327450873602695,5.273026862320975,3.0528945209014537,5.7391239133967895,2.8480782076039763,6.14196621688735,6.186729927596507,0.6760550635220245,46,1.0,0,0.0,high,high,True,False,False,ok
Lena,2020,snow_depletion_assisted,2020-04-09,2020-07-29,100.0,211.0,152.0,2020-05-31,159000.0,112,4.676948654046555,3.6451326844243566,5.992730922109673,3.3158823413980496,6.555139495221614,3.0713339814314193,7.041222735980847,6.186729927596507,0.7559645739802822,112,1.0,0,0.0,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Lena,2020,common_overlap_w1_w2,2020-05-24,2020-07-08,145.0,190.0,152.0,2020-05-31,159000.0,46,4.182570094194866,3.327450873602695,5.273026862320975,3.0528945209014537,5.7391239133967895,2.8480782076039763,6.14196621688735,6.186729927596507,0.6760550635220245,46,1.0,0,0.0,high,high,True,False,False,ok
Lena,2021,fixed_may_july_reference,2021-05-01,2021-07-31,121.0,212.0,150.0,2021-05-30,107000.0,92,3.5724824183507633,2.705339461937527,4.678271977260316,2.4269226030362407,5.150922766895803,2.219226390440946,5.559429391007485,5.660341208702292,0.6311425913438533,92,1.0,0,0.0,high,high,True,False,False,reference_only
Lena,2021,discharge_centered_freshet,2021-03-01,2021-07-28,60.0,209.0,150.0,2021-05-30,107000.0,150,3.668654842674744,2.7689311156275282,4.815991733223017,2.480053425840852,5.306401217492638,2.2645535372610315,5.7302564764795845,5.660341208702292,0.6481331614840639,150,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Lena,2021,q75_peak_contiguous,2021-05-27,2021-07-11,147.0,192.0,150.0,2021-05-30,107000.0,46,2.962366706827785,2.2954034527836416,3.8128850637420384,2.0812590457741713,4.176424554376602,1.9215094441880778,4.490627541670748,5.660341208702292,0.5233547939253907,46,1.0,0,0.0,high,high,True,False,False,ok
Lena,2021,snow_depletion_assisted,2021-05-01,2021-07-28,121.0,209.0,150.0,2021-05-30,107000.0,89,3.5339370580265284,2.6827215823068835,4.6194157308008155,2.4094186196923904,5.083384980361447,2.2055373229558684,5.484388249552672,5.660341208702292,0.6243328675298587,89,1.0,0,0.0,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Lena,2021,common_overlap_w1_w2,2021-05-27,2021-07-11,147.0,192.0,150.0,2021-05-30,107000.0,46,2.962366706827785,2.2954034527836416,3.8128850637420384,2.0812590457741713,4.176424554376602,1.9215094441880778,4.490627541670748,5.660341208702292,0.5233547939253907,46,1.0,0,0.0,high,high,True,False,False,ok
Lena,2022,fixed_may_july_reference,2022-05-01,2022-07-31,121.0,212.0,157.0,2022-06-06,119000.0,92,3.5623793328478572,2.690246437862895,4.6745321124137105,2.4102274405679616,5.149902751629612,2.201336048637166,5.56076011035245,6.589599312828729,0.5406063652326424,92,1.0,0,0.0,high,high,True,False,False,reference_only
Lena,2022,discharge_centered_freshet,2022-03-01,2022-08-18,60.0,230.0,157.0,2022-06-06,119000.0,171,4.190741283982044,3.105442245486522,5.5747257079886126,2.756981190672264,6.166286123421533,2.4970327033303295,6.6775649651494255,6.589599312828729,0.6359629903177038,171,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Lena,2022,q75_peak_contiguous,2022-05-31,2022-07-02,151.0,183.0,157.0,2022-06-06,119000.0,33,2.4621842154902347,1.9267738874279703,3.1449449369201727,1.7548676744328366,3.436779302252926,1.6266273462372371,3.6890083770711426,6.589599312828729,0.37364703051015835,33,1.0,0,0.0,high,high,True,False,False,ok
Lena,2022,snow_depletion_assisted,2022-05-18,2022-08-18,138.0,230.0,157.0,2022-06-06,119000.0,93,3.9953986916385307,2.981165955054177,5.2887586412577,2.655522425776514,5.841583178752195,2.412595585950643,6.319383048106357,6.589599312828729,0.6063189128753594,93,1.0,0,0.0,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Lena,2022,common_overlap_w1_w2,2022-05-31,2022-07-02,151.0,183.0,157.0,2022-06-06,119000.0,33,2.4621842154902347,1.9267738874279703,3.1449449369201727,1.7548676744328366,3.436779302252926,1.6266273462372371,3.6890083770711426,6.589599312828729,0.37364703051015835,33,1.0,0,0.0,high,high,True,False,False,ok
Lena,2023,fixed_may_july_reference,2023-05-01,2023-07-31,121.0,212.0,152.0,2023-06-01,104100.0,92,4.4119524662732905,3.3955675036585067,5.708056956518968,3.0692625766917287,6.262054600852692,2.827371296899202,6.740868372912879,5.890770476920316,0.7489601714341195,92,1.0,0,0.0,high,high,True,False,False,reference_only
Lena,2023,discharge_centered_freshet,2023-03-01,2023-08-29,60.0,241.0,152.0,2023-06-01,104100.0,182,4.8545040227103735,3.650714104504315,6.3895892273216575,3.264238361765618,7.045735080998162,2.977460250787961,7.6128343718233875,5.890770476920316,0.8240864317715361,182,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Lena,2023,q75_peak_contiguous,2023-05-31,2023-07-15,151.0,196.0,152.0,2023-06-01,104100.0,46,3.8372369709335947,3.0075210739793032,4.895299161173079,2.7411210621911763,5.347549705294061,2.5423892982380702,5.73842463258237,5.890770476920316,0.6513981466376356,46,1.0,0,0.0,high,high,True,False,False,ok
Lena,2023,snow_depletion_assisted,2023-04-28,2023-08-29,118.0,241.0,152.0,2023-06-01,104100.0,124,4.767163718736842,3.5983084108748593,6.257699951258401,3.2230492552133034,6.894804110549203,2.9446386068360093,7.445445884616931,5.890770476920316,0.8092597967302073,124,1.0,0,0.0,low,high,True,False,True,fallback_used;implausible_window_length;partial_snow_rule_fallback
Lena,2023,common_overlap_w1_w2,2023-05-31,2023-07-15,151.0,196.0,152.0,2023-06-01,104100.0,46,3.8372369709335947,3.0075210739793032,4.895299161173079,2.7411210621911763,5.347549705294061,2.5423892982380702,5.73842463258237,5.890770476920316,0.6513981466376356,46,1.0,0,0.0,high,high,True,False,False,ok
Lena,2024,fixed_may_july_reference,2024-05-01,2024-07-31,122.0,213.0,155.0,2024-06-03,94700.0,92,3.320898037612729,2.516537581047397,4.346626711173904,2.25827853611709,4.785056847906734,2.0656198526157414,5.163986956547147,5.09672870739132,0.6515744172917687,92,1.0,0,0.0,high,medium,True,False,False,reference_only
Lena,2024,discharge_centered_freshet,2024-03-01,2024-07-29,61.0,211.0,155.0,2024-06-03,94700.0,151,3.4272737878262514,2.5851939319664594,4.501102624803015,2.3148241772696294,4.960092351773243,2.1131310245185584,5.3567918770425305,5.09672870739132,0.672445795055952,151,1.0,0,0.0,low,medium,True,False,True,implausible_window_length
Lena,2024,q75_peak_contiguous,2024-05-26,2024-07-10,147.0,192.0,155.0,2024-06-03,94700.0,46,2.9538608040695786,2.2928199518656167,3.7968268536392307,2.080577072747595,4.157138239973809,1.9222459920900015,4.468551213966836,5.09672870739132,0.57956014017106,46,1.0,0,0.0,high,medium,True,False,False,ok
Lena,2024,snow_depletion_assisted,2024-04-22,2024-07-29,113.0,211.0,155.0,2024-06-03,94700.0,99,3.319214302339326,2.51600808409008,4.343471079405256,2.258119634808405,4.781272079214939,2.0657374119816323,5.15965843207156,5.09672870739132,0.6512440612202436,99,1.0,0,0.0,medium,medium,True,False,False,fallback_used;partial_snow_rule_fallback
Lena,2024,common_overlap_w1_w2,2024-05-26,2024-07-10,147.0,192.0,155.0,2024-06-03,94700.0,46,2.9538608040695786,2.2928199518656167,3.7968268536392307,2.080577072747595,4.157138239973809,1.9222459920900015,4.468551213966836,5.09672870739132,0.57956014017106,46,1.0,0,0.0,high,medium,True,False,False,ok
Lena,2025,fixed_may_july_reference,2025-05-01,2025-07-31,121.0,212.0,149.0,2025-05-29,141000.0,92,6.088796681520105,4.779668656030702,7.758210116935476,4.3593419843317065,8.47177226998679,4.045782460281404,9.088495805901461,8.167522508833459,0.7454888156028784,78,0.8478260869565217,0,0.0,low,low,False,False,True,coverage_lt_0_95;reference_only
Lena,2025,discharge_centered_freshet,2025-05-20,2025-07-13,140.0,194.0,149.0,2025-05-29,141000.0,55,5.283074657236464,4.205273127453513,6.657498181519549,3.859219326033749,7.244971954274828,3.6010666258246995,7.7527187578874734,8.167522508833459,0.6468393140664915,55,1.0,0,0.0,high,low,False,False,True,ok
Lena,2025,q75_peak_contiguous,2025-05-25,2025-06-21,145.0,172.0,149.0,2025-05-29,141000.0,28,3.7311136428381397,3.0283891623632906,4.627235081122554,2.8027627635326815,5.010266827083416,2.6344477100421604,5.341316745757512,8.167522508833459,0.45682318460742666,28,1.0,0,0.0,high,low,False,False,True,ok
Lena,2025,snow_depletion_assisted,2025-04-20,2025-07-13,110.0,194.0,149.0,2025-05-29,141000.0,85,5.393218768428142,4.288401005569984,6.802093669193829,3.9336730003219893,7.404293092202661,3.6690494301752747,7.924767105427222,8.167522508833459,0.6603249348373621,60,0.7058823529411765,0,0.0,low,low,False,False,True,fallback_used;coverage_lt_0_95;partial_snow_rule_fallback
Lena,2025,common_overlap_w1_w2,2025-05-25,2025-06-21,145.0,172.0,149.0,2025-05-29,141000.0,28,3.7311136428381397,3.0283891623632906,4.627235081122554,2.8027627635326815,5.010266827083416,2.6344477100421604,5.341316745757512,8.167522508833459,0.45682318460742666,28,1.0,0,0.0,high,low,False,False,True,ok
Mackenzie,2000,fixed_may_july_reference,2000-05-01,2000-07-31,122.0,213.0,174.0,2000-06-22,19700.0,92,0.5961266362671274,0.4674228310464192,0.7266441294391633,0.4423210593997466,0.7524122408923527,0.40084387379403746,0.7972593139791077,1.3378204838596184,0.4455953870188168,92,1.0,0,0.0,high,high,False,True,False,reference_only
Mackenzie,2000,discharge_centered_freshet,2000-04-14,2000-08-24,105.0,237.0,174.0,2000-06-22,19700.0,133,0.7709756758452998,0.6010996058061975,0.9432456314491723,0.5679677934946403,0.9772569452443699,0.513222082791701,1.036450568274161,1.3378204838596184,0.5762923240800076,133,1.0,0,0.0,low,high,False,True,True,implausible_window_length
Mackenzie,2000,q75_peak_contiguous,2000-06-17,2000-07-14,169.0,196.0,174.0,2000-06-22,19700.0,28,0.2227586295218323,0.1755159381096841,0.2706670627125987,0.1663019506151549,0.2801256403791197,0.15107711808705132,0.29658744141866444,1.3378204838596184,0.16650861024281272,28,1.0,0,0.0,high,high,False,True,False,ok
Mackenzie,2000,snow_depletion_assisted,2000-05-25,2000-08-24,146.0,237.0,174.0,2000-06-22,19700.0,92,0.6449060509807828,0.5041562888464743,0.7876392521229558,0.476705131653723,0.8158191148043062,0.4313459132685866,0.8648636233062591,1.3378204838596184,0.4820572406846588,92,1.0,0,0.0,medium,high,False,True,False,fallback_used;partial_snow_rule_fallback
Mackenzie,2000,common_overlap_w1_w2,2000-06-17,2000-07-14,169.0,196.0,174.0,2000-06-22,19700.0,28,0.2227586295218323,0.1755159381096841,0.2706670627125987,0.1663019506151549,0.2801256403791197,0.15107711808705132,0.29658744141866444,1.3378204838596184,0.16650861024281272,28,1.0,0,0.0,high,high,False,True,False,ok
Mackenzie,2001,fixed_may_july_reference,2001-05-01,2001-07-31,121.0,212.0,164.0,2001-06-13,25700.0,92,0.7639253451871759,0.6093168138140085,0.920712612690509,0.5791627088712569,0.9516671742996693,0.5293372453506245,1.0055407959415306,1.5728859893787734,0.4856838641489175,92,1.0,0,0.0,high,high,False,True,False,reference_only
Mackenzie,2001,discharge_centered_freshet,2001-03-05,2001-08-21,64.0,233.0,164.0,2001-06-13,25700.0,170,0.9909579436645339,0.7818163390941002,1.203046761859929,0.7410263656295001,1.2449195267469357,0.6736266089885207,1.3177952961118515,1.5728859893787734,0.6300252849578261,170,1.0,0,0.0,low,high,False,True,True,implausible_window_length
Mackenzie,2001,q75_peak_contiguous,2001-06-03,2001-07-05,154.0,186.0,164.0,2001-06-13,25700.0,33,0.3791186631236404,0.3064496401769769,0.4528117345133718,0.2922766231735879,0.46736098175025714,0.26885768425895723,0.492682633877351,1.5728859893787734,0.24103378482847126,33,1.0,0,0.0,high,high,False,True,False,ok
Mackenzie,2001,snow_depletion_assisted,2001-05-09,2001-08-21,129.0,233.0,164.0,2001-06-13,25700.0,105,0.8954210072947201,0.7121763023799287,1.0812479879462595,0.676437135769081,1.1179358696398416,0.6173831348094316,1.1817878176065844,1.5728859893787734,0.5692853858075086,105,1.0,0,0.0,medium,high,False,True,False,fallback_used;partial_snow_rule_fallback
Mackenzie,2001,common_overlap_w1_w2,2001-06-03,2001-07-05,154.0,186.0,164.0,2001-06-13,25700.0,33,0.3791186631236404,0.3064496401769769,0.4528117345133718,0.2922766231735879,0.46736098175025714,0.26885768425895723,0.492682633877351,1.5728859893787734,0.24103378482847126,33,1.0,0,0.0,high,high,False,True,False,ok
Mackenzie,2002,fixed_may_july_reference,2002-05-01,2002-07-31,121.0,212.0,148.0,2002-05-28,29500.0,92,0.7266554977223508,0.5791338592170563,0.8762560041978528,0.5503619478011298,0.905791681221876,0.5028203667993117,0.9571958622604967,1.5880289407851949,0.45758328394384223,92,1.0,2,0.04598632643201782,high,high,False,True,False,reference_only
Mackenzie,2002,discharge_centered_freshet,2002-03-01,2002-07-05,60.0,186.0,148.0,2002-05-28,29500.0,127,0.6142425376724931,0.48662955044566675,0.7436538410949393,0.46174052669827803,0.7692035571433213,0.42061487739964726,0.8136705327324758,1.5880289407851949,0.38679555636359075,127,1.0,2,0.05440231646688321,low,high,False,True,True,implausible_window_length
Mackenzie,2002,q75_peak_contiguous,2002-05-24,2002-06-27,144.0,178.0,148.0,2002-05-28,29500.0,35,0.4109444654158461,0.3337360743152713,0.48924087352135964,0.31867772076239786,0.5046989590347549,0.2937958863636003,0.5316023621832509,1.5880289407851949,0.2587764333895931,35,1.0,2,0.0813156514665932,high,high,False,True,False,ok
Mackenzie,2002,snow_depletion_assisted,2002-04-28,2002-07-05,118.0,186.0,148.0,2002-05-28,29500.0,69,0.5281334488837256,0.4233200251971789,0.6344238983920937,0.40287771875275113,0.6554088566745143,0.3690996511908663,0.6919312832219088,1.5880289407851949,0.33257167758075745,69,1.0,2,0.06327229792490828,medium,high,False,True,False,fallback_used;partial_snow_rule_fallback
Mackenzie,2002,common_overlap_w1_w2,2002-05-24,2002-06-27,144.0,178.0,148.0,2002-05-28,29500.0,35,0.4109444654158461,0.3337360743152713,0.48924087352135964,0.31867772076239786,0.5046989590347549,0.2937958863636003,0.5316023621832509,1.5880289407851949,0.2587764333895931,35,1.0,2,0.0813156514665932,high,high,False,True,False,ok
Mackenzie,2003,fixed_may_july_reference,2003-05-01,2003-07-31,121.0,212.0,152.0,2003-06-01,26800.0,92,0.811233365723424,0.648747465303857,0.9760090097861277,0.6170569961592846,1.0085407191975415,0.5646929045269037,1.0651592242929215,1.5275953578994892,0.531052520897226,92,1.0,0,0.0,high,high,True,False,False,reference_only
Mackenzie,2003,discharge_centered_freshet,2003-04-14,2003-08-17,104.0,229.0,152.0,2003-06-01,26800.0,126,0.9341342852304079,0.7417756247721177,1.1292036548569977,0.7042589160718307,1.1677162644350552,0.6422677740926774,1.2347439866508017,1.5275953578994892,0.6115063654781483,126,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Mackenzie,2003,q75_peak_contiguous,2003-05-24,2003-06-30,144.0,181.0,152.0,2003-06-01,26800.0,38,0.425561240492681,0.3446254802829682,0.5076375436169736,0.3288401585720049,0.5238418950427615,0.30275711042435516,0.5520441066808134,1.5275953578994892,0.2785824389240397,38,1.0,0,0.0,high,high,True,False,False,ok
Mackenzie,2003,snow_depletion_assisted,2003-04-27,2003-08-17,117.0,229.0,152.0,2003-06-01,26800.0,113,0.9185352120413632,0.7308166858835041,1.108899058813867,0.694204966677658,1.1464826554726388,0.6337091939401863,1.2118935145214653,1.5275953578994892,0.6012948437499768,113,1.0,0,0.0,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Mackenzie,2003,common_overlap_w1_w2,2003-05-24,2003-06-30,144.0,181.0,152.0,2003-06-01,26800.0,38,0.425561240492681,0.3446254802829682,0.5076375436169736,0.3288401585720049,0.5238418950427615,0.30275711042435516,0.5520441066808134,1.5275953578994892,0.2785824389240397,38,1.0,0,0.0,high,high,True,False,False,ok
Mackenzie,2004,fixed_may_july_reference,2004-05-01,2004-07-31,122.0,213.0,151.0,2004-05-30,30000.0,92,0.6192880499505219,0.48867555781854644,0.7517411271597334,0.46320152504945034,0.777891381603757,0.4211092297261534,0.8234035400876565,1.2236853327335306,0.5060843939079703,92,1.0,2,0.054054873373253744,high,high,True,False,False,reference_only
Mackenzie,2004,discharge_centered_freshet,2004-03-01,2004-08-20,61.0,233.0,151.0,2004-05-30,30000.0,173,0.7904424369666724,0.6150007493785182,0.9683564405395299,0.5807834457673879,1.0034820605750432,0.5242441117003497,1.0646150330791344,1.2236853327335306,0.6459523668563892,173,1.0,2,0.04235037942814315,low,high,True,False,True,implausible_window_length
Mackenzie,2004,q75_peak_contiguous,2004-05-23,2004-07-07,144.0,189.0,151.0,2004-05-30,30000.0,46,0.4394919005985051,0.35286236395436066,0.527342216586129,0.33596655545072485,0.5446865332639182,0.3080485823638838,0.5748727515710558,1.2236853327335306,0.35915434208625,46,1.0,2,0.07616872364668684,high,high,True,False,False,ok
